household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,
1000023.75,999975.9553940609,1000001.7339999999,999998.2399636955,1000060.25,999938.4628900422,1000001.199,999998.7677204252,1000000.3099999999,999999.6813467203,1000000.14,999999.8560854893,1000000.291,999999.7008503607,1000000.173,999999.8221466481,1000000.0650000001,999999.9331748701,10990000.18,10989999.814941207,1.0179438193413237
1000041.75,999957.4155070371,1000003.447,999996.4720363168,1000119.75,999876.672622469,1000002.3189999999,999997.5973675499,1000000.6610000001,999999.3145111913,1000000.2899999999,999999.6993101243,1000000.541,999999.4395474143,1000000.321,999999.6674490017,1000000.2000000001,999999.792061447,10990000.405000001,10989999.579743525,1.0349972314139486
1000056.25,999942.2355817548,1000003.5,999996.3430631211,1000005.173,999994.6620875935,1000180.25,999812.8251761991,1000001.01,999998.9437902306,1000000.35,999999.6355731657,1000000.793,999999.1718436078,1000000.471,999999.5080948877,1000000.265,999999.7230064645,10990000.620000001,10989999.351324314,1.0519193875801707
1000006.904,999992.8161215495,1000004.484,999995.2804517532,1000239.5,999749.241585599,1000001.35,999998.5765771305,1000073.5,999923.8760383459,1000001.0210000001,999998.9255751563,1000000.4500000001,999999.5275643615,1000000.635,999999.3309472009,1000000.385,999999.5933823775,10990001.010000002,10989998.930023763,1.0696057665742538
1000087.75,999908.4590201611,1000008.5929999999,999990.9857555142,1000005.3759999999,999994.3013407202,1000299.5,999683.8015350708,1000002.643,999997.1569805959,1000001.2999999999,999998.5941318226,1000001.473,999998.4291408565,1000000.4700000001,999999.5000217708,1000000.6,999999.3679395935,10990001.475,10989998.417309051,1.0876011461839241
1000010.527,999988.8540640825,1000362.25,999614.1667665198,1000003.1499999999,999996.5904678295,1000103,999891.6805647198,1000001.173,999998.7543596887,1000000.296,999999.7009320302,1000006.267,999993.3059004693,1000001.5099999999,999998.3594637465,1000000.5449999999,999999.4162197794,10990001.095,10989998.831545047,1.106217965649592
1000126.25,999865.6401390922,1000432.2499999999,999534.9836210812,1000010.739,999988.6160271503,1000007.213,999992.2276542474,1000003.51,999996.1800842436,1000001.68,999998.1656605147,999999.828,1000000.2572875259,999998.8679999999,1000001.296138172,1000000.67,999999.2737964035,10989999.77,10990000.311299734,1.1278052785927057
1000520.0000000001,999433.5732484453,1000150,999838.5185244569,1000003.968,999995.6456165815,1000008.104,999991.1880446136,1000010.747,999988.6068681164,1000001.8999999999,999997.9089104928,999998.144,1000002.1833389546,999995.4199999999,1000005.2380513502,1000000.73,999999.2038483324,10989997.38,10990003.041987948,1.153676718451754
1000174.625,999809.7490764991,1000616.75,999319.0438095029,1000010.773,999988.576410836,1000009.0040000001,999990.1112234521,1000004.701,999994.7684488809,1000002.36,999997.3583650037,999995.878,1000004.8414215953,999990.273,1000011.2707964483,1000000.865,999999.0425237329,10989994.305,10990006.643060734,1.1823960724720566
