household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,ETK balance,USDC balance,
1000023.75,999976.0125,1000001.7339999999,999998.24866,1000060.25,999939.1475000001,1000001.199,999998.78901,1000000.3099999999,999999.6869,1000000.14,999999.8586,1000000.291,999999.70609,1000000.173,999999.8252699999,1000000.0650000001,999999.93435,10990000.18,10989999.8182,1.0178638583005408
1000041.75,999957.8324999999,1000003.447,999996.51853,1000119.75,999879.0525,1000002.3189999999,999997.65781,1000000.6610000001,999999.33239,1000000.2899999999,999999.7071,1000000.541,999999.4535899999,1000000.321,999999.67579,1000000.2000000001,999999.7980000001,10990000.405000001,10989999.590950001,1.0346952061357946
1000056.25,999943.1875,1000180.25,999817.9475,1000003.5,999996.465,1000001.01,999998.9798999999,1000005.173,999994.77527,1000000.35,999999.6465,1000000.793,999999.1990700001,1000000.471,999999.52429,1000000.265,999999.73235,10990000.620000001,10989999.3738,1.0512598214928486
1000073.5,999925.7649999999,1000239.5,999758.105,1000004.484,999995.4711600001,1000001.35,999998.6365,1000006.904,999993.02696,1000000.4500000001,999999.5455,1000001.0210000001,999998.9687900001,1000000.635,999999.35865,1000000.385,999999.61115,10990001.010000002,10989998.979899999,1.0684300222081795
1000087.75,999911.3724999999,1000299.5,999697.505,1000008.5929999999,999991.32107,1000005.3759999999,999994.57024,1000002.643,999997.33057,1000001.2999999999,999998.6869999999,1000001.473,999998.5122700001,1000000.6,999999.3926666337,1000000.4700000001,999999.5253,10990001.475,10989998.50845891,1.0857543906001204
1000010.527,999989.36773,1000006.267,999993.67033,1000003.1499999999,999996.8185,1000103,999895.97,1000001.5099999999,999998.4749,1000362.25,999634.1275,1000001.173,999998.8062150495,1000000.296,999999.6936567327,1000000.5449999999,999999.44955,10990001.095,10989998.882905446,1.1035260098221282
1000010.739,999989.1536099999,1000126.25,999872.4875,1000432.2499999999,999563.4275000001,1000007.213,999992.71487,1000001.68,999998.3032,1000003.51,999996.4549,999999.828,1000000.1378982178,999998.8679999999,1000001.1075181188,1000000.67,999999.3232999999,10989999.77,10990000.194786634,1.1239457905365966
1000150,999848.5,1000010.747,999989.14553,1000520.0000000001,999474.8,1000008.104,999991.81496,999998.144,1000001.8050259405,1000001.8999999999,999998.081,1000003.968,999995.99232,10989997.38,10990002.561123267,999995.4199999999,1000004.5213795049,1000000.73,999999.2627,1.1481605312836507
1000174.625,999823.62875,1000616.75,999377.0825,1000010.773,999989.11927,1000009.0040000001,999990.9059599999,1000004.701,999995.25199,1000002.36,999997.6163999999,999995.878,1000004.048590297,999990.273,1000009.6174191089,1000000.865,999999.12635,10989994.305,10990005.605677722,1.1747227904403197
1000206.5,999791.435,1000010.857,999989.03443,1000727.7499999999,999264.9725,1000010.237,999989.66063,1000005.53,999994.4147,1000002.77,999997.2023,999993.448,1000006.4541527723,999983.727,1000016.0986072277,1000000.9299999999,999999.0606999999,10989992.515,10990007.37596485,1.2072148378409113
1000240.53,999757.0647,1000011.249,999988.63851,1000819,999172.81,1000011.902,999987.97898,1000006.6479999999,999993.28552,1000003.01,999996.9598999999,999976.253,1000023.4986072278,999990.7220000001,1000009.1531626732,1000001.05,999998.9395,10989989.34,10990010.519529207,1.2358419867779888
1000276.2799999999,999720.9572000001,1000011.728,999988.15472,1000911,999079.89,1000007.112,999992.81688,1000013.298,999986.5690199999,999988.647,1000011.207419109,1000003.22,999996.7478,999971.335,1000028.3679141584,1000001.13,999998.8587,10989987.085,10990012.752202475,1.2666744980139597
1000308.28,999688.6372,1001026.75,998962.9825,1000011.739,999988.14361,1000014.679,999985.17421,1000007.5,999992.4249999999,1000003.48,999996.4852,999986.824,1000013.0119317822,999965.632,1000034.0144488119,1000001.215,999998.7728500001,10989984.805,10990015.009628218,1.30339720279165
1000340.286,999656.31114,1000011.767,999988.11533,1000015.754,999984.08846,1001197.25,998790.7775,1000007.888,999992.03312,1000004.0800000001,999995.8792,999985.5179999999,1000014.3040259406,999960.2779999999,1000039.3154389109,1000001.335,999998.65165,10989982.870000001,10990016.925469803,1.3568390372261256
1000368.2799999999,999628.0372,1001331.75,998654.9325,1000016.839,999982.9926100001,1000011.907,999987.97393,1000008.26,999991.6574,1000004.6,999995.354,999984.4280000001,1000015.3812636634,999955.346,1000044.1986072278,1000001.4,999998.586,10989981.315,10990018.465073762,1.401463123588889
1000395.03,999601.0197,1000012.017,999987.8628300001,1001487.7500000001,998497.3725,1000018.3879999999,999981.42812,1000008.709,999991.2039099999,1000005.25,999994.6975,999983.292,1000016.5058171288,999950.87,1000048.630290396,1000001.5399999999,999998.4446,10989980.33,10990019.440321287,1.4544134348354352
1000012.138,999987.74062,1001636.25,998347.3875,1000412.53,999583.3447,1000019.354,999980.4524600001,1000009.073,999990.8362700001,1000006.03,999993.9097000001,999982.5920000001,1000017.1988864356,999947.658,1000051.8104884158,1000001.605,999998.3789499999,10989980.015,10990019.751605446,1.5050115785737166
1000012.6510000001,999987.22249,1001786.25,998195.8875,1000020.851,999978.94049,1000433.03,999562.6396999999,1000006.23,999993.7077,1000011.971,999987.90929,999982.652,1000017.1381869307,999947.2670000001,1000052.1976171287,1000001.735,999998.24765,10989980.56,10990019.201155445,1.5616241346359947
1000456.53,999538.9047,1001930.4500000001,998050.2455,1000021.874,999977.90726,1000013.638,999986.2256199999,1000013.404,999986.46196,1000006.56,999993.3744,999982.968,1000016.8190269307,999947.308,1000052.1556299999,1000001.81,999998.1719,10989981.245,10990018.509305445,1.6196859896007334
1000476.28,999518.9572,1000014.8920000001,999984.95908,1002049,997930.51,1000022.946,999976.82454,1000014.991,999984.8590899999,1000006.7699999999,999993.1623000001,999984.123,1000015.6524769308,999947.4859999999,1000051.97585,1000001.9099999999,999998.0709,10989981.985000001,10990017.761905445,1.6703875221392985
1000493.78,999501.2822,1000017.081,999982.74819,1002116.25,997862.5875,1000024.075,999975.6842499999,1000015.645,999984.19855,1000006.93,999993.0007,999984.8380000001,1000014.9303269307,999947.6440000001,1000051.81627,10989982.7,10990017.039755447,1000002.015,999997.96485,1.7031550648010578
1000513.5299999999,999481.3346999999,1002181.25,997796.9375,1000020.622,999979.1717800001,1000025.235,999974.5126499999,1000016.1699999999,999983.6682999999,1000007.07,999992.8593,999985.223,1000014.5414769307,999947.803,1000051.65568,1000002.1050000001,999997.87395,10989983.360000001,10990016.373155447,1.7370471086307373
1000533.78,999460.8822,1000023.247,999976.52053,1002247,997730.5299999999,1000026.4630000001,999973.2723699999,1000016.513,999983.32187,1000007.21,999992.7178999999,999985.5229999999,1000014.2384769308,999947.982,1000051.47489,1000002.215,999997.76285,10989983.805,10990015.923705446,1.771781206884522
1000554.78,999439.6722,1000025.0889999999,999974.66011,1000027.565,999972.15935,1002312.25,997664.6275000001,1000016.83,999983.0016999999,1000007.31,999992.6169,999985.822,1000013.9364869307,999948.13,1000051.3254099999,1000002.3,999997.6769999999,10989984.025,10990015.701505445,1.807007335393026
1000576.78,999417.4521999999,1000026.758,999972.9744200001,1002370.25,997606.0475,1000028.7230000001,999970.98977,1000017.1290000001,999982.69971,1000007.37,999992.5563,999986.093,1000013.6627769307,999948.314,1000051.13957,1000002.395,999997.5810499999,10989984.28,10990015.443955446,1.8405590015672013
1000595.03,999399.0197000001,1000028.4550000001,999971.2604500001,1002429,997546.71,1000029.815,999969.88685,1000017.462,999982.36338,999986.343,1000013.4102769307,1000002.495,999997.48005,999948.4650000001,1000050.98706,1000007.46,999992.4654000001,10989984.540000001,10990015.181355445,1.8736705302263985
1000610.53,999383.3647,1000030.154,999969.54446,1002486,997489.14,1000017.777,999982.04523,1000031.014,999968.6758600001,1000007.61,999992.3139,999986.582,1000013.1688869307,999948.642,1000050.80829,1000002.58,999997.3942000001,10989984.75,10990014.969255446,1.9056987612954648
1000626.53,999367.2047000001,1000031.814,999967.8678599999,1002544.25,997430.3075,1000018.11,999981.7089000001,1000031.9709999999,999967.7092899999,1000007.7899999999,999992.1321,999986.8779999999,1000012.8699269308,999948.795,1000050.6537599999,1000002.685,999997.2881499999,10989984.975000001,10990014.742005447,1.9391320573574198
1000643.2799999999,999350.2872,1000033.198,999966.47002,1002602,997371.98,1000032.92,999966.7508,1000018.5580000001,999981.25642,1000008.0099999999,999991.9099,999987.203,1000012.5416769307,999948.881,1000050.5667009901,1000002.77,999997.2023,10989985.795,10990013.913805446,1.9736323776411264
1000658.03,999335.3896999999,1002661.5,997311.885,1000033.9890000001,999965.67111,1000033.83,999965.8317,1000019.3720000001,999980.4342799999,1000008.7,999991.213,999987.608,1000012.1326269307,999948.779,1000050.6675517822,1000002.875,999997.0962500001,10989986.344999999,10990013.358305445,2.008766589774154
1000680.2799999999,999312.9172,1000034.75,999964.9025000001,1000020.672,999979.1212800001,1000009.15,999990.7585,1002742.5,997230.0750000001,1000034.095,999965.5640499999,999988.328,1000011.4054269308,999948.627,1000050.8178478219,1000002.97,999997.0003000001,10989986.435,10990013.267007425,2.0579630190719014
1000700.28,999292.7172,1000034.15,999965.5085,1002854.75,997116.7025,1000035.611,999964.03289,1000021.35,999978.4365,1000009.3,999990.607,999989.03,1000010.6934416832,999947.562,1000051.8723032672,1000003.06,999996.9094,10989986.014999999,10990013.682849009,2.121680410893282
1000717.0299999999,999275.7997000001,1000034.15,999965.5085,1000036.5950000001,999963.03905,1002964.5,997005.8550000001,1000021.73,999978.0527,1000009.56,999990.3444,999988.463,1000011.2542506931,999945.791,1000053.6257686139,1000003.1649999999,999996.8033500001,10989985.3,10990014.389774753,2.1839764466557736
1000736.78,999255.8522000001,1003077.5,996891.7250000001,1000034.15,999965.5085,1000038.686,999960.92714,1000022.051,999977.72849,1000010.6499999999,999989.2435,999987.939,1000011.7712714851,999943.983,1000055.4158676238,1000003.23,999996.7377,10989984.76,10990014.923632178,2.253174689670774
1000761.2799999999,999231.1072000001,1000034.15,999965.5085,1003227,996740.73,1000040.318,999959.27882,1000022.3620000001,999977.4143800001,1000010.78,999989.1122,999941.7170000001,1000057.6594319801,999987.224,1000012.4791922772,1000003.37,999996.5963,10989984.025,10990015.65075792,2.3471933339203814
1000780.03,999212.1697,1003372,996594.28,1000041.849,999957.7325099999,1000034.15,999965.5085,1000022.721,999977.05179,1000010.95,999988.9404999999,999985.998,1000013.6930536634,999938.413,1000060.930719109,1000003.43,999996.5357,10989982.54,10990017.121054951,2.439298911374235
1000796.53,999195.5047,1000034.15,999965.5085,1003525.5,996439.245,1000023.071,999976.69829,1000042.803,999956.76897,1000011.2799999999,999988.6072,999986.052,1000013.6358270297,1000003.565,999996.3993500001,999937.174,1000062.1574517823,10989982.37,10990017.288376732,2.543203467686806
1000808.78,999183.1322,1000034.15,999965.5085,1003664,996299.36,1000023.471,999976.29429,1000011.4,999988.486,1000043.701,999955.86199,999984.668,1000015.0061240594,999933.0869999999,1000066.2039864357,1000003.63,999996.3337000001,10989980.584999999,10990019.055703467,2.6366773113968036
1000816.78,999175.0522,1000034.15,999965.5085,1000024.867,999974.8843299999,1000011.99,999987.8901,1000045.413,999954.1328700001,999983.867,1000015.7972032672,1003811,996150.89,999929.703,1000069.554481485,1000003.7350000001,999996.22765,10989980.01,10990019.61645297,2.741529781697107
1000844.7799999999,999146.7722,1000034.15,999965.5085,1003948,996012.5199999999,1000047.2010000001,999952.32699,1000025.379,999974.3672099999,999983.797,1000015.8635250495,1000012.8800000001,999986.9912,999927.723,1000071.5148775247,1000003.835,999996.12665,10989979.625000002,10990019.99744208,2.861365320723127
